date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:11:06	4332/4332	---M--	200	added ('OK')	image/jpeg	etag:W/%22PSA-i7MOuC2KgM%22	https://www.jiyacreation.com/images/absrtact_art.jpg	E:/radhe%20art%20&%20creation/www.jiyacreation.com/images/absrtact_art.jpg	(from https://www.jiyacreation.com/gallery.html)
10:11:07	1843/1843	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.jiyacreation.com/images/xcontact_us_back.jpg.pagespeed.ic.ZFsrqswL4D.jpg	E:/radhe%20art%20&%20creation/www.jiyacreation.com/images/xcontact_us_back.jpg.pagespeed.ic.ZFsrqswL4D.jpg	(from https://www.jiyacreation.com/contact_us.html)
10:11:08	7067/7067	---M--	200	added ('OK')	image/gif	etag:W/%22PSA-f8SjvNqIVp%22	https://www.jiyacreation.com/images/jiya_creation_logo.gif	E:/radhe%20art%20&%20creation/www.jiyacreation.com/images/jiya_creation_logo.gif	(from https://www.jiyacreation.com/contact_us.html)
10:11:08	7998/7998	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.jiyacreation.com/images/189x58xjiya_creation_logo.png.pagespeed.ic.iE3-0jWJ1O.png	E:/radhe%20art%20&%20creation/www.jiyacreation.com/images/189x58xjiya_creation_logo.png.pagespeed.ic.iE3-0jWJ1O.png	(from https://www.jiyacreation.com/modern_art_square_01.html)
10:11:10	15886/15886	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:41:10%20GMT	https://www.jiyacreation.com/modern_art_square_02.html	E:/radhe%20art%20&%20creation/www.jiyacreation.com/modern_art_square_02.html	(from https://www.jiyacreation.com/modern_art_square_01.html)
10:11:11	196260/196260	---M--	200	added ('OK')	image/jpeg	etag:W/%22PSA-gXoNiHiEtd%22	https://www.jiyacreation.com/images/modern_art_square_01.jpg	E:/radhe%20art%20&%20creation/www.jiyacreation.com/images/modern_art_square_01.jpg	(from https://www.jiyacreation.com/modern_art_square_01.html)
10:11:12	15880/15880	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:41:12%20GMT	https://www.jiyacreation.com/modern_art_penal_02.html	E:/radhe%20art%20&%20creation/www.jiyacreation.com/modern_art_penal_02.html	(from https://www.jiyacreation.com/modern_art_penal_01.html)
10:11:13	15897/15897	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:41:13%20GMT	https://www.jiyacreation.com/ganesha_art_penal_02.html	E:/radhe%20art%20&%20creation/www.jiyacreation.com/ganesha_art_penal_02.html	(from https://www.jiyacreation.com/ganesha_art_penal_01.html)
10:11:16	15909/15909	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Mar%202022%2004:41:16%20GMT	https://www.jiyacreation.com/rajasthani_art_square_02.html	E:/radhe%20art%20&%20creation/www.jiyacreation.com/rajasthani_art_square_02.html	(from https://www.jiyacreation.com/rajasthani_art_square_01.html)
10:11:18	190027/190027	---M--	200	added ('OK')	image/jpeg	etag:W/%22PSA-ZyjPJqCD64%22	https://www.jiyacreation.com/images/rajasthani_art_square_a.jpg	E:/radhe%20art%20&%20creation/www.jiyacreation.com/images/rajasthani_art_square_a.jpg	(from https://www.jiyacreation.com/rajasthani_art_square_01.html)
